Lon Lat H AAL
-75.7917 5.251 1665 108.5
-75.775 5.251 1805 102.9
-75.7584 5.251 1763 92.3
-75.7417 5.251 1325 76.6
-75.725 5.251 1061 56.2
-75.7083 5.251 1037 34
-75.6917 5.251 891 12.5
-75.675 5.251 961 -4.6
-75.6584 5.251 869 -15.2
-75.6417 5.251 895 -17.7
-75.625 5.251 999 -12.4
-75.6083 5.251 1029 -1.1
-75.5917 5.251 1201 14
-75.575 5.251 1345 29.7
-75.5583 5.251 1379 44.4
-75.5417 5.251 1561 57.3
-75.525 5.251 1663 69.2
-75.5084 5.251 1799 82.2
-75.4917 5.251 1851 98.9
-75.475 5.251 1933 121.4
-75.4583 5.251 2151 150.7
-75.4417 5.251 2369 185.2
-75.425 5.251 2739 222.8
-75.4084 5.251 2761 258.1
-75.3917 5.251 3153 287.4
-75.375 5.251 3505 306
-75.3583 5.251 3529 312.4
-75.3417 5.251 3451 306.7
-75.325 5.251 3195 291.3
-75.3083 5.251 2839 270.8
-75.2917 5.251 2651 249.3
-75.275 5.251 2489 231.2
-75.2584 5.251 2445 218.1
-75.2417 5.251 2885 210
-75.225 5.251 2935 205
-75.2083 5.251 2645 199.5
-75.1917 5.251 2313 190.2
-75.175 5.251 2191 174.7
-75.1584 5.251 1901 152.3
-75.1417 5.251 2053 124.7
-75.125 5.251 1879 94.5
-75.1083 5.251 1719 66.3
-75.0917 5.251 1507 42.9
-75.075 5.251 1213 26.9
-75.0583 5.251 1269 18.7
-75.0417 5.251 1383 16.7
-75.025 5.251 1457 18.2
-75.0084 5.251 1287 19.9
-74.9917 5.251 1167 19.1
-74.975 5.251 1109 14.2
-74.9583 5.251 987 5.2
-74.9417 5.251 973 -6.5
-74.925 5.251 793 -19.1
-74.9084 5.251 661 -30.2
-74.8917 5.251 489 -38.6
-74.875 5.251 387 -44
-74.8583 5.251 371 -47.1
-74.8417 5.251 387 -49.5
-74.825 5.251 341 -52.9
-74.8083 5.251 393 -58.5
-74.7917 5.251 519 -66.6
-74.775 5.251 419 -76.1
-74.7584 5.251 321 -85.6
-74.7417 5.251 323 -92.7
-74.725 5.251 243 -95.8
-74.7083 5.251 479 -93.7
-74.6917 5.251 401 -86.5
-74.675 5.251 373 -75.5
-74.6584 5.251 467 -62.4
-74.6417 5.251 619 -49.8
-74.625 5.251 829 -39.3
-75.9084 5.2345 2297 162.8
-75.8917 5.2345 1893 142.7
-75.875 5.2345 1533 126.8
-75.8583 5.2345 1395 115.7
-75.8417 5.2345 1419 109.3
-75.825 5.2345 1421 106.3
-75.8083 5.2345 1343 104.2
-75.7917 5.2345 1601 100.9
-75.775 5.2345 1667 93.9
-75.7584 5.2345 1843 82
-75.7417 5.2345 1595 65.2
-75.725 5.2345 1213 44.5
-75.7083 5.2345 963 22.9
-75.6917 5.2345 891 3.1
-75.675 5.2345 967 -11.3
-75.6584 5.2345 887 -18.5
-75.6417 5.2345 877 -17.2
-75.625 5.2345 921 -8.3
-75.6083 5.2345 1003 5.9
-75.5917 5.2345 1349 22.8
-75.575 5.2345 1689 39.1
-75.5583 5.2345 1547 53.4
-75.5417 5.2345 1589 65.1
-75.525 5.2345 1769 75.4
-75.5084 5.2345 1995 87.2
-75.4917 5.2345 2199 103.3
-75.475 5.2345 2217 126.2
-75.4583 5.2345 2165 156.9
-75.4417 5.2345 2569 193.5
-75.425 5.2345 2983 233.5
-75.4084 5.2345 3019 270.8
-75.3917 5.2345 3279 301.2
-75.375 5.2345 3619 319.5
-75.3583 5.2345 3517 323.8
-75.3417 5.2345 3159 314.4
-75.325 5.2345 2973 293.8
-75.3083 5.2345 2843 267.3
-75.2917 5.2345 2823 239.5
-75.275 5.2345 2727 215.5
-75.2584 5.2345 2437 197.6
-75.2417 5.2345 2257 186.4
-75.225 5.2345 2645 180.2
-75.2083 5.2345 2613 175.3
-75.1917 5.2345 2219 168.6
-75.175 5.2345 1957 157.2
-75.1584 5.2345 1835 139.9
-75.1417 5.2345 1899 118
-75.125 5.2345 2017 93.4
-75.1083 5.2345 1807 70
-75.0917 5.2345 1407 50.3
-75.075 5.2345 1259 36.7
-75.0583 5.2345 1513 29.3
-75.0417 5.2345 1509 26.6
-75.025 5.2345 1417 26.5
-75.0084 5.2345 1325 25.9
-74.9917 5.2345 1159 22.7
-74.975 5.2345 1021 15.7
-74.9583 5.2345 933 5.1
-74.9417 5.2345 859 -7.3
-74.925 5.2345 767 -19.9
-74.9084 5.2345 665 -30.5
-74.8917 5.2345 479 -38.2
-74.875 5.2345 417 -42.9
-74.8583 5.2345 401 -45.7
-74.8417 5.2345 405 -48.2
-74.825 5.2345 391 -52
-74.8083 5.2345 323 -58.3
-74.7917 5.2345 361 -67.3
-74.775 5.2345 421 -77.5
-74.7584 5.2345 417 -87.5
-74.7417 5.2345 373 -94.8
-74.725 5.2345 253 -97.8
-74.7083 5.2345 485 -95.5
-74.6917 5.2345 331 -88
-74.675 5.2345 377 -76.7
-74.6584 5.2345 623 -63.4
-74.6417 5.2345 727 -50.9
-74.625 5.2345 873 -40.6
-75.9084 5.2178 2109 153.1
-75.8917 5.2178 1795 133
-75.875 5.2178 1567 118.2
-75.8583 5.2178 1505 108.7
-75.8417 5.2178 1537 103.9
-75.825 5.2178 1557 102
-75.8083 5.2178 1365 100.4
-75.7917 5.2178 1479 96.8
-75.775 5.2178 1705 89.1
-75.7584 5.2178 1905 76.1
-75.7417 5.2178 1565 58.4
-75.725 5.2178 1247 37.3
-75.7083 5.2178 881 16.2
-75.6917 5.2178 827 -2.2
-75.675 5.2178 883 -14.2
-75.6584 5.2178 971 -18.3
-75.6417 5.2178 907 -13.8
-75.625 5.2178 905 -1.9
-75.6083 5.2178 979 14.4
-75.5917 5.2178 1171 32.4
-75.575 5.2178 1463 48.6
-75.5583 5.2178 1357 61.5
-75.5417 5.2178 1529 71
-75.525 5.2178 1831 78.8
-75.5084 5.2178 1951 88.2
-75.4917 5.2178 2171 102.6
-75.475 5.2178 2243 124.8
-75.4583 5.2178 2349 155.9
-75.4417 5.2178 2451 193.9
-75.425 5.2178 2511 235.9
-75.4084 5.2178 2809 275.5
-75.3917 5.2178 3217 307.8
-75.375 5.2178 3549 327
-75.3583 5.2178 3475 331.1
-75.3417 5.2178 3189 320.1
-75.325 5.2178 3281 296.5
-75.3083 5.2178 3111 265.9
-75.2917 5.2178 3149 233.2
-75.275 5.2178 2807 204.4
-75.2584 5.2178 2719 182.1
-75.2417 5.2178 2339 167.5
-75.225 5.2178 2143 159.2
-75.2083 5.2178 2445 154.2
-75.1917 5.2178 2339 149
-75.175 5.2178 2181 140.7
-75.1584 5.2178 2011 127.8
-75.1417 5.2178 1737 110.9
-75.125 5.2178 1831 91.4
-75.1083 5.2178 1429 72.6
-75.0917 5.2178 1251 56.6
-75.075 5.2178 1551 45.3
-75.0583 5.2178 1517 38.7
-75.0417 5.2178 1507 35.5
-75.025 5.2178 1407 33.8
-75.0084 5.2178 1345 31.1
-74.9917 5.2178 1139 25.6
-74.975 5.2178 939 16.6
-74.9583 5.2178 873 4.7
-74.9417 5.2178 775 -8.4
-74.925 5.2178 749 -21
-74.9084 5.2178 633 -31.2
-74.8917 5.2178 469 -38.3
-74.875 5.2178 439 -42.5
-74.8583 5.2178 423 -45
-74.8417 5.2178 383 -47.6
-74.825 5.2178 373 -51.9
-74.8083 5.2178 333 -58.9
-74.7917 5.2178 315 -68.4
-74.775 5.2178 289 -79.1
-74.7584 5.2178 313 -89.3
-74.7417 5.2178 289 -96.6
-74.725 5.2178 355 -99.5
-74.7083 5.2178 391 -96.9
-74.6917 5.2178 303 -89.2
-74.675 5.2178 403 -77.9
-74.6584 5.2178 591 -64.8
-74.6417 5.2178 813 -52.5
-74.625 5.2178 1039 -42.8
-75.9084 5.2013 1987 138.3
-75.8917 5.2013 1645 119.7
-75.875 5.2013 1455 107.2
-75.8583 5.2013 1667 100.5
-75.8417 5.2013 1547 98.2
-75.825 5.2013 1339 98.5
-75.8083 5.2013 1281 98.3
-75.7917 5.2013 1385 95.3
-75.775 5.2013 1691 87.4
-75.7584 5.2013 1821 73.8
-75.7417 5.2013 1395 55.5
-75.725 5.2013 1103 34.2
-75.7083 5.2013 869 13.4
-75.6917 5.2013 881 -3.8
-75.675 5.2013 959 -14.1
-75.6584 5.2013 935 -16
-75.6417 5.2013 919 -9.4
-75.625 5.2013 963 4.4
-75.6083 5.2013 1073 21.8
-75.5917 5.2013 1393 39.9
-75.575 5.2013 1323 55
-75.5583 5.2013 1313 65.9
-75.5417 5.2013 1531 72.6
-75.525 5.2013 1677 77.3
-75.5084 5.2013 1775 83.7
-75.4917 5.2013 2017 95.7
-75.475 5.2013 2145 116.5
-75.4583 5.2013 2223 147.2
-75.4417 5.2013 2217 186.1
-75.425 5.2013 2433 229.9
-75.4084 5.2013 2621 271.9
-75.3917 5.2013 2877 306.8
-75.375 5.2013 3327 328.4
-75.3583 5.2013 3633 334.2
-75.3417 5.2013 3591 323.6
-75.325 5.2013 3597 299.2
-75.3083 5.2013 3373 266.7
-75.2917 5.2013 3081 230.9
-75.275 5.2013 2989 198.4
-75.2584 5.2013 2703 172.2
-75.2417 5.2013 2433 154.1
-75.225 5.2013 2167 143.3
-75.2083 5.2013 2279 137
-75.1917 5.2013 2505 132.1
-75.175 5.2013 2369 125.6
-75.1584 5.2013 2137 115.9
-75.1417 5.2013 1813 103
-75.125 5.2013 1571 87.9
-75.1083 5.2013 1371 73.1
-75.0917 5.2013 1555 60.4
-75.075 5.2013 1633 51.3
-75.0583 5.2013 1559 45.6
-75.0417 5.2013 1501 42.2
-75.025 5.2013 1487 39.3
-75.0084 5.2013 1329 34.8
-74.9917 5.2013 1101 27.5
-74.975 5.2013 933 17.1
-74.9583 5.2013 899 4.1
-74.9417 5.2013 843 -9.4
-74.925 5.2013 731 -22
-74.9084 5.2013 569 -31.8
-74.8917 5.2013 481 -38.5
-74.875 5.2013 451 -42.4
-74.8583 5.2013 471 -44.9
-74.8417 5.2013 407 -47.7
-74.825 5.2013 389 -52.5
-74.8083 5.2013 331 -59.8
-74.7917 5.2013 301 -69.8
-74.775 5.2013 325 -80.7
-74.7584 5.2013 253 -90.9
-74.7417 5.2013 245 -98
-74.725 5.2013 291 -100.7
-74.7083 5.2013 319 -97.9
-74.6917 5.2013 281 -90.1
-74.675 5.2013 373 -78.9
-74.6584 5.2013 729 -66
-74.6417 5.2013 951 -54.1
-74.625 5.2013 1199 -44.8
-75.9084 5.1847 1799 121.3
-75.8917 5.1847 1535 104.8
-75.875 5.1847 1395 95.1
-75.8583 5.1847 1713 91.4
-75.8417 5.1847 1539 92.1
-75.825 5.1847 1235 94.9
-75.8083 5.1847 1213 96.5
-75.7917 5.1847 1427 94.6
-75.775 5.1847 1687 87.1
-75.7584 5.1847 1665 73.5
-75.7417 5.1847 1507 55
-75.725 5.1847 1329 33.6
-75.7083 5.1847 939 13.1
-75.6917 5.1847 857 -3.5
-75.675 5.1847 835 -12.8
-75.6584 5.1847 861 -13.5
-75.6417 5.1847 913 -5.7
-75.625 5.1847 971 8.8
-75.6083 5.1847 1085 26.3
-75.5917 5.1847 1281 43.7
-75.575 5.1847 1385 57.3
-75.5583 5.1847 1443 65.8
-75.5417 5.1847 1619 69.7
-75.525 5.1847 1687 71.2
-75.5084 5.1847 1759 74.7
-75.4917 5.1847 1893 84.2
-75.475 5.1847 1985 103.2
-75.4583 5.1847 2151 133.4
-75.4417 5.1847 2379 172.7
-75.425 5.1847 2719 218.2
-75.4084 5.1847 2857 262.7
-75.3917 5.1847 3067 300.8
-75.375 5.1847 3405 325.7
-75.3583 5.1847 3627 334.4
-75.3417 5.1847 3585 326
-75.325 5.1847 3603 302.7
-75.3083 5.1847 3309 269.8
-75.2917 5.1847 3179 232.4
-75.275 5.1847 3101 197.2
-75.2584 5.1847 2725 167.6
-75.2417 5.1847 2471 146
-75.225 5.1847 2323 132.2
-75.2083 5.1847 2055 123.8
-75.1917 5.1847 2027 118.1
-75.175 5.1847 1903 112.3
-75.1584 5.1847 2135 104.5
-75.1417 5.1847 2127 94.6
-75.125 5.1847 1767 82.9
-75.1083 5.1847 1371 71.6
-75.0917 5.1847 1713 61.8
-75.075 5.1847 1691 54.6
-75.0583 5.1847 1677 49.8
-75.0417 5.1847 1587 46.4
-75.025 5.1847 1325 42.7
-75.0084 5.1847 1191 37.1
-74.9917 5.1847 1111 28.5
-74.975 5.1847 1029 17.1
-74.9583 5.1847 931 3.5
-74.9417 5.1847 775 -10.2
-74.925 5.1847 725 -22.7
-74.9084 5.1847 567 -32.2
-74.8917 5.1847 459 -38.6
-74.875 5.1847 443 -42.4
-74.8583 5.1847 435 -45
-74.8417 5.1847 417 -48.1
-74.825 5.1847 361 -53.2
-74.8083 5.1847 347 -61
-74.7917 5.1847 351 -71.1
-74.775 5.1847 285 -82
-74.7584 5.1847 253 -92.1
-74.7417 5.1847 393 -99
-74.725 5.1847 353 -101.4
-74.7083 5.1847 265 -98.6
-74.6917 5.1847 247 -90.8
-74.675 5.1847 355 -79.6
-74.6584 5.1847 587 -66.9
-74.6417 5.1847 981 -55
-74.625 5.1847 1323 -45.7
-75.9084 5.1681 1689 105.2
-75.8917 5.1681 1419 90.7
-75.875 5.1681 1327 83.4
-75.8583 5.1681 1561 82.3
-75.8417 5.1681 1357 85.5
-75.825 5.1681 1133 90.5
-75.8083 5.1681 1239 93.8
-75.7917 5.1681 1369 93.2
-75.775 5.1681 1583 86.5
-75.7584 5.1681 1517 73.3
-75.7417 5.1681 1293 55.1
-75.725 5.1681 1227 33.8
-75.7083 5.1681 931 13.6
-75.6917 5.1681 955 -2.7
-75.675 5.1681 855 -11.7
-75.6584 5.1681 823 -12.1
-75.6417 5.1681 907 -4.4
-75.625 5.1681 919 9.8
-75.6083 5.1681 1009 26.6
-75.5917 5.1681 1195 42.8
-75.575 5.1681 1373 54.8
-75.5583 5.1681 1533 61.3
-75.5417 5.1681 1763 63
-75.525 5.1681 1937 62.1
-75.5084 5.1681 1911 63.4
-75.4917 5.1681 2109 71
-75.475 5.1681 2037 88.7
-75.4583 5.1681 2135 118.3
-75.4417 5.1681 2399 158
-75.425 5.1681 2725 204.9
-75.4084 5.1681 2597 251.8
-75.3917 5.1681 2829 293.1
-75.375 5.1681 3167 321.6
-75.3583 5.1681 3371 333.9
-75.3417 5.1681 3463 328.7
-75.325 5.1681 3513 307.5
-75.3083 5.1681 2907 275.5
-75.2917 5.1681 2833 237.6
-75.275 5.1681 3133 200.5
-75.2584 5.1681 2943 168
-75.2417 5.1681 2813 143.2
-75.225 5.1681 2383 126
-75.2083 5.1681 2041 114.9
-75.1917 5.1681 1851 107.7
-75.175 5.1681 1747 101.5
-75.1584 5.1681 1717 94.7
-75.1417 5.1681 1755 86.6
-75.125 5.1681 1589 77.5
-75.1083 5.1681 1535 68.7
-75.0917 5.1681 1885 61.2
-75.075 5.1681 1765 55.6
-75.0583 5.1681 1643 51.7
-75.0417 5.1681 1613 48.3
-75.025 5.1681 1349 44.2
-75.0084 5.1681 1245 37.9
-74.9917 5.1681 1129 28.6
-74.975 5.1681 963 16.7
-74.9583 5.1681 839 2.9
-74.9417 5.1681 879 -10.7
-74.925 5.1681 731 -22.9
-74.9084 5.1681 527 -32.2
-74.8917 5.1681 433 -38.4
-74.875 5.1681 501 -42.3
-74.8583 5.1681 561 -45
-74.8417 5.1681 419 -48.5
-74.825 5.1681 451 -53.9
-74.8083 5.1681 469 -61.9
-74.7917 5.1681 417 -72.1
-74.775 5.1681 285 -83
-74.7584 5.1681 263 -92.9
-74.7417 5.1681 447 -99.7
-74.725 5.1681 275 -101.9
-74.7083 5.1681 259 -99
-74.6917 5.1681 239 -91.2
-74.675 5.1681 451 -80
-74.6584 5.1681 609 -67.1
-74.6417 5.1681 1013 -54.7
-74.625 5.1681 1277 -44.6
-75.9084 5.1515 1601 91.8
-75.8917 5.1515 1363 78.9
-75.875 5.1515 1259 73.1
-75.8583 5.1515 1303 73.6
-75.8417 5.1515 1203 78.4
-75.825 5.1515 1097 84.9
-75.8083 5.1515 1235 89.6
-75.7917 5.1515 1381 90.2
-75.775 5.1515 1643 84.5
-75.7584 5.1515 1357 72.2
-75.7417 5.1515 1189 54.6
-75.725 5.1515 1023 33.9
-75.7083 5.1515 955 13.9
-75.6917 5.1515 967 -2.3
-75.675 5.1515 869 -11.5
-75.6584 5.1515 869 -12.5
-75.6417 5.1515 853 -5.5
-75.625 5.1515 861 7.7
-75.6083 5.1515 953 23.3
-75.5917 5.1515 1171 38.2
-75.575 5.1515 1311 49
-75.5583 5.1515 1519 54.3
-75.5417 5.1515 1609 54.8
-75.525 5.1515 1853 52.9
-75.5084 5.1515 1963 53.1
-75.4917 5.1515 1881 59.7
-75.475 5.1515 1887 76.7
-75.4583 5.1515 2105 106
-75.4417 5.1515 2407 145.9
-75.425 5.1515 2461 193.9
-75.4084 5.1515 2409 242.6
-75.3917 5.1515 2715 286.7
-75.375 5.1515 2891 318.4
-75.3583 5.1515 3049 334.3
-75.3417 5.1515 3377 332.3
-75.325 5.1515 3485 313.7
-75.3083 5.1515 2977 283.1
-75.2917 5.1515 2579 245.3
-75.275 5.1515 2571 206.9
-75.2584 5.1515 2473 172
-75.2417 5.1515 2399 144.1
-75.225 5.1515 2353 123.7
-75.2083 5.1515 1957 110
-75.1917 5.1515 2187 100.8
-75.175 5.1515 2237 93.8
-75.1584 5.1515 2107 87.3
-75.1417 5.1515 1807 80.3
-75.125 5.1515 1661 72.9
-75.1083 5.1515 1841 65.9
-75.0917 5.1515 1809 60
-75.075 5.1515 1717 55.4
-75.0583 5.1515 1627 52
-75.0417 5.1515 1515 48.7
-75.025 5.1515 1301 44.2
-75.0084 5.1515 1077 37.4
-74.9917 5.1515 981 27.8
-74.975 5.1515 885 15.7
-74.9583 5.1515 997 2.1
-74.9417 5.1515 867 -11.3
-74.925 5.1515 713 -23.1
-74.9084 5.1515 509 -32
-74.8917 5.1515 467 -38.1
-74.875 5.1515 667 -42.1
-74.8583 5.1515 571 -45.1
-74.8417 5.1515 585 -48.8
-74.825 5.1515 497 -54.5
-74.8083 5.1515 383 -62.6
-74.7917 5.1515 333 -72.8
-74.775 5.1515 255 -83.6
-74.7584 5.1515 367 -93.5
-74.7417 5.1515 369 -100.1
-74.725 5.1515 241 -102.4
-74.7083 5.1515 223 -99.5
-74.6917 5.1515 251 -91.7
-74.675 5.1515 391 -80.2
-74.6584 5.1515 637 -66.5
-74.6417 5.1515 1083 -53.1
-74.625 5.1515 1093 -41.3
-75.9084 5.1349 1575 82.6
-75.8917 5.1349 1297 70.4
-75.875 5.1349 1207 65.1
-75.8583 5.1349 1091 66
-75.8417 5.1349 1051 71.2
-75.825 5.1349 1069 78.2
-75.8083 5.1349 1201 83.7
-75.7917 5.1349 1385 85.1
-75.775 5.1349 1711 80.5
-75.7584 5.1349 1443 69.3
-75.7417 5.1349 1133 52.9
-75.725 5.1349 1011 33
-75.7083 5.1349 969 13.6
-75.6917 5.1349 889 -2.6
-75.675 5.1349 847 -12.3
-75.6584 5.1349 913 -14.3
-75.6417 5.1349 921 -8.5
-75.625 5.1349 891 3.3
-75.6083 5.1349 955 17.7
-75.5917 5.1349 1283 31.8
-75.575 5.1349 1379 42.2
-75.5583 5.1349 1467 47.6
-75.5417 5.1349 1359 48.5
-75.525 5.1349 1761 47.1
-75.5084 5.1349 1701 47.8
-75.4917 5.1349 1851 54.6
-75.475 5.1349 1869 71.6
-75.4583 5.1349 2013 100.7
-75.4417 5.1349 2169 140.6
-75.425 5.1349 2259 188.9
-75.4084 5.1349 2647 238.5
-75.3917 5.1349 2861 284.1
-75.375 5.1349 3105 318
-75.3583 5.1349 3271 336.5
-75.3417 5.1349 3305 337.1
-75.325 5.1349 3469 320.6
-75.3083 5.1349 2939 291.4
-75.2917 5.1349 2507 253.7
-75.275 5.1349 2457 214.5
-75.2584 5.1349 2323 177.7
-75.2417 5.1349 2179 147.3
-75.225 5.1349 2053 124.3
-75.2083 5.1349 2119 108.3
-75.1917 5.1349 2413 97.5
-75.175 5.1349 2471 89.8
-75.1584 5.1349 2421 83.3
-75.1417 5.1349 2055 77.1
-75.125 5.1349 1879 70.8
-75.1083 5.1349 1677 64.9
-75.0917 5.1349 1475 59.7
-75.075 5.1349 1459 55.5
-75.0583 5.1349 1489 52
-75.0417 5.1349 1185 48.2
-75.025 5.1349 1113 43.1
-75.0084 5.1349 1215 35.9
-74.9917 5.1349 1135 26
-74.975 5.1349 1111 13.9
-74.9583 5.1349 1005 0.6
-74.9417 5.1349 851 -12.3
-74.925 5.1349 681 -23.6
-74.9084 5.1349 437 -32.3
-74.8917 5.1349 391 -38.2
-74.875 5.1349 555 -42.2
-74.8583 5.1349 627 -45.3
-74.8417 5.1349 543 -49.3
-74.825 5.1349 475 -55.1
-74.8083 5.1349 463 -63.3
-74.7917 5.1349 351 -73.5
-74.775 5.1349 295 -84.2
-74.7584 5.1349 429 -94
-74.7417 5.1349 275 -100.8
-74.725 5.1349 201 -103.2
-74.7083 5.1349 221 -100.4
-74.6917 5.1349 331 -92.4
-74.675 5.1349 431 -80.4
-74.6584 5.1349 595 -65.5
-74.6417 5.1349 1005 -50.2
-74.625 5.1349 1033 -35.9
-75.9084 5.1183 1545 77.2
-75.8917 5.1183 1237 65.1
-75.875 5.1183 1087 59.5
-75.8583 5.1183 1041 59.7
-75.8417 5.1183 1013 64.2
-75.825 5.1183 1069 70.8
-75.8083 5.1183 1179 76.3
-75.7917 5.1183 1507 78.3
-75.775 5.1183 1401 74.7
-75.7584 5.1183 1269 64.9
-75.7417 5.1183 1069 49.9
-75.725 5.1183 1013 31.3
-75.7083 5.1183 979 12.7
-75.6917 5.1183 961 -3.3
-75.675 5.1183 887 -13.4
-75.6584 5.1183 943 -16.4
-75.6417 5.1183 979 -12
-75.625 5.1183 957 -1.6
-75.6083 5.1183 1067 12
-75.5917 5.1183 1221 25.8
-75.575 5.1183 1247 36.8
-75.5583 5.1183 1319 43.5
-75.5417 5.1183 1531 46.2
-75.525 5.1183 1495 46.7
-75.5084 5.1183 1727 49.1
-75.4917 5.1183 2093 57.1
-75.475 5.1183 2079 74.6
-75.4583 5.1183 2049 103.5
-75.4417 5.1183 2169 143
-75.425 5.1183 2331 190.6
-75.4084 5.1183 2567 239.8
-75.3917 5.1183 3083 285.5
-75.375 5.1183 3499 320.2
-75.3583 5.1183 3553 339.9
-75.3417 5.1183 3549 341.9
-75.325 5.1183 3537 326.8
-75.3083 5.1183 2899 298.4
-75.2917 5.1183 2799 260.9
-75.275 5.1183 2771 221
-75.2584 5.1183 2557 182.8
-75.2417 5.1183 2323 150.7
-75.225 5.1183 2373 125.9
-75.2083 5.1183 2525 108.5
-75.1917 5.1183 2437 96.9
-75.175 5.1183 2191 89.1
-75.1584 5.1183 2177 83.1
-75.1417 5.1183 1987 77.6
-75.125 5.1183 1691 72.1
-75.1083 5.1183 1327 66.7
-75.0917 5.1183 1267 61.5
-75.075 5.1183 1265 56.9
-75.0583 5.1183 1171 52.5
-75.0417 5.1183 1325 47.7
-75.025 5.1183 1449 41.6
-75.0084 5.1183 1379 33.6
-74.9917 5.1183 1273 23.2
-74.975 5.1183 1139 11.2
-74.9583 5.1183 1001 -1.9
-74.9417 5.1183 833 -14.3
-74.925 5.1183 635 -25.1
-74.9084 5.1183 409 -33.4
-74.8917 5.1183 353 -39.2
-74.875 5.1183 365 -43.1
-74.8583 5.1183 487 -46.3
-74.8417 5.1183 591 -50.3
-74.825 5.1183 483 -56.1
-74.8083 5.1183 401 -64.2
-74.7917 5.1183 359 -74.3
-74.775 5.1183 361 -85
-74.7584 5.1183 391 -94.8
-74.7417 5.1183 255 -101.8
-74.725 5.1183 209 -104.5
-74.7083 5.1183 219 -101.8
-74.6917 5.1183 307 -93.6
-74.675 5.1183 369 -80.8
-74.6584 5.1183 577 -64.4
-74.6417 5.1183 987 -46.6
-74.625 5.1183 1117 -29.2
-75.9084 5.1017 1369 74.9
-75.8917 5.1017 1133 62.6
-75.875 5.1017 1017 56
-75.8583 5.1017 1009 54.8
-75.8417 5.1017 995 57.8
-75.825 5.1017 1081 63.3
-75.8083 5.1017 1285 68.2
-75.7917 5.1017 1587 70.4
-75.775 5.1017 1285 67.8
-75.7584 5.1017 1197 59.6
-75.7417 5.1017 1157 46.4
-75.725 5.1017 1095 29.6
-75.7083 5.1017 1093 12.2
-75.6917 5.1017 995 -3.2
-75.675 5.1017 939 -13.6
-75.6584 5.1017 943 -17.4
-75.6417 5.1017 1013 -14.1
-75.625 5.1017 1059 -4.6
-75.6083 5.1017 1125 8.5
-75.5917 5.1017 1227 22.8
-75.575 5.1017 1355 35.1
-75.5583 5.1017 1553 44.2
-75.5417 5.1017 1739 49.7
-75.525 5.1017 1803 53.3
-75.5084 5.1017 1919 58.1
-75.4917 5.1017 2113 67.8
-75.475 5.1017 2293 85.9
-75.4583 5.1017 2375 114.2
-75.4417 5.1017 2305 152.3
-75.425 5.1017 2551 198
-75.4084 5.1017 2817 245.4
-75.3917 5.1017 3161 289.6
-75.375 5.1017 3459 323.3
-75.3583 5.1017 3647 342.7
-75.3417 5.1017 3595 344.8
-75.325 5.1017 3203 330
-75.3083 5.1017 3085 301.8
-75.2917 5.1017 3439 264.1
-75.275 5.1017 3085 223.8
-75.2584 5.1017 2693 184.9
-75.2417 5.1017 2473 152.1
-75.225 5.1017 2605 126.8
-75.2083 5.1017 2447 109.3
-75.1917 5.1017 1881 98.2
-75.175 5.1017 1747 91.2
-75.1584 5.1017 1677 86.4
-75.1417 5.1017 1557 82.1
-75.125 5.1017 1491 77.3
-75.1083 5.1017 1479 72.1
-75.0917 5.1017 1713 66.4
-75.075 5.1017 1515 60.6
-75.0583 5.1017 1539 54.6
-75.0417 5.1017 1577 47.9
-75.025 5.1017 1393 40.1
-75.0084 5.1017 1357 30.8
-74.9917 5.1017 1237 19.6
-74.975 5.1017 1103 7.3
-74.9583 5.1017 1001 -5.6
-74.9417 5.1017 867 -17.7
-74.925 5.1017 631 -28.1
-74.9084 5.1017 391 -36.1
-74.8917 5.1017 329 -41.6
-74.875 5.1017 319 -45.3
-74.8583 5.1017 341 -48.5
-74.8417 5.1017 461 -52.3
-74.825 5.1017 451 -58
-74.8083 5.1017 393 -65.8
-74.7917 5.1017 353 -75.7
-74.775 5.1017 399 -86.3
-74.7584 5.1017 397 -96.2
-74.7417 5.1017 257 -103.4
-74.725 5.1017 209 -106.4
-74.7083 5.1017 227 -103.9
-74.6917 5.1017 315 -95.4
-74.675 5.1017 355 -81.7
-74.6584 5.1017 561 -63.6
-74.6417 5.1017 999 -43.2
-74.625 5.1017 1175 -22.4
-75.9084 5.0851 1361 74.2
-75.8917 5.0851 1079 61.8
-75.875 5.0851 999 53.9
-75.8583 5.0851 967 51
-75.8417 5.0851 1003 52.2
-75.825 5.0851 1131 56.1
-75.8083 5.0851 1373 60.2
-75.7917 5.0851 1677 62.5
-75.775 5.0851 1401 60.8
-75.7584 5.0851 1361 54.3
-75.7417 5.0851 1225 43.2
-75.725 5.0851 1079 28.6
-75.7083 5.0851 1013 12.9
-75.6917 5.0851 999 -1.5
-75.675 5.0851 987 -11.6
-75.6584 5.0851 1005 -15.9
-75.6417 5.0851 1125 -13.4
-75.625 5.0851 1197 -4.6
-75.6083 5.0851 1261 8.4
-75.5917 5.0851 1291 23.6
-75.575 5.0851 1383 37.8
-75.5583 5.0851 1501 49.7
-75.5417 5.0851 1759 58.5
-75.525 5.0851 1997 65.4
-75.5084 5.0851 2065 72.9
-75.4917 5.0851 2155 84.2
-75.475 5.0851 2299 102.4
-75.4583 5.0851 2445 129.6
-75.4417 5.0851 2511 165.4
-75.425 5.0851 2677 208.1
-75.4084 5.0851 2861 252.4
