Lon Lat H AAL
-73.1417 4.2379 201 -60.2
-73.125 4.2379 195 -57
-73.1083 4.2379 191 -53.9
-73.0917 4.2379 189 -51.4
-73.075 4.2379 187 -49.8
-73.0583 4.2379 185 -49.3
-73.0417 4.2379 185 -49.6
-73.025 4.2379 183 -50.4
-73.0084 4.2379 181 -51
-72.9917 4.2379 183 -51.2
-72.975 4.2379 181 -50.6
-72.9583 4.2379 179 -49.1
-72.9417 4.2379 179 -47.3
-72.925 4.2379 175 -45.2
-74.9084 4.2213 335 -112.3
-74.8917 4.2213 321 -116.5
-74.875 4.2213 311 -120.3
-74.8583 4.2213 303 -123.3
-74.8417 4.2213 297 -125.3
-74.825 4.2213 289 -126.5
-74.8083 4.2213 285 -127.3
-74.7917 4.2213 285 -128.1
-74.775 4.2213 421 -129.4
-74.7584 4.2213 363 -131
-74.7417 4.2213 291 -132.7
-74.725 4.2213 319 -134
-74.7083 4.2213 287 -133.9
-74.6917 4.2213 319 -132.1
-74.675 4.2213 387 -128
-74.6584 4.2213 399 -121.6
-74.6417 4.2213 441 -113.5
-74.625 4.2213 359 -104.3
-74.6083 4.2213 529 -95.2
-74.5917 4.2213 733 -86.8
-74.575 4.2213 1101 -80.1
-74.5583 4.2213 1221 -75.2
-74.5417 4.2213 921 -71.8
-74.525 4.2213 757 -69.3
-74.5084 4.2213 789 -66.4
-74.4917 4.2213 987 -61.9
-74.475 4.2213 951 -53.9
-74.4583 4.2213 1177 -41.2
-74.4417 4.2213 1529 -22.4
-74.425 4.2213 1887 3.3
-74.4084 4.2213 2043 35.7
-74.3917 4.2213 2113 74.5
-74.375 4.2213 2313 117.4
-74.3583 4.2213 2457 163
-74.3417 4.2213 2547 207.3
-74.325 4.2213 2689 248.5
-74.3083 4.2213 3093 283.2
-74.2917 4.2213 3439 310
-74.275 4.2213 3455 327.5
-74.2584 4.2213 3543 336.1
-74.2417 4.2213 3733 336.4
-74.225 4.2213 3745 329.9
-74.2083 4.2213 3683 318.6
-74.1917 4.2213 3523 303.6
-74.175 4.2213 3501 286.6
-74.1584 4.2213 3413 268.2
-74.1417 4.2213 3061 249.4
-74.125 4.2213 3113 230.5
-74.1083 4.2213 3477 212.4
-74.0917 4.2213 3169 195.6
-74.075 4.2213 3265 181.2
-74.0583 4.2213 3429 169.7
-74.0417 4.2213 3441 161.7
-74.025 4.2213 2995 156.8
-74.0084 4.2213 2589 153.9
-73.9917 4.2213 2149 151.8
-73.975 4.2213 1793 148.6
-73.9583 4.2213 1887 143.1
-73.9417 4.2213 1767 134.6
-73.925 4.2213 1551 123.3
-73.9084 4.2213 1497 110.7
-73.8917 4.2213 1507 98.7
-73.875 4.2213 1505 89.8
-73.8583 4.2213 1559 85.6
-73.8417 4.2213 1333 87.1
-73.825 4.2213 1293 93.8
-73.8083 4.2213 1297 103.7
-73.7917 4.2213 1943 114.3
-73.775 4.2213 2105 122
-73.7584 4.2213 1737 124.1
-73.7417 4.2213 1801 118.6
-73.725 4.2213 1447 104.9
-73.7083 4.2213 1369 84
-73.6917 4.2213 1749 57.6
-73.675 4.2213 1483 28.9
-73.6584 4.2213 1049 0.2
-73.6417 4.2213 697 -25.6
-73.625 4.2213 617 -47.1
-73.6083 4.2213 807 -63.4
-73.5917 4.2213 621 -74.6
-73.575 4.2213 427 -81.3
-73.5583 4.2213 421 -84.2
-73.5417 4.2213 401 -84.5
-73.525 4.2213 393 -82.9
-73.5084 4.2213 385 -80.2
-73.4917 4.2213 377 -76.9
-73.475 4.2213 367 -73.7
-73.4583 4.2213 357 -70.9
-73.4417 4.2213 353 -69
-73.425 4.2213 349 -68.2
-73.4084 4.2213 347 -68.5
-73.3917 4.2213 339 -69.8
-73.375 4.2213 335 -71.5
-73.3583 4.2213 333 -73.2
-73.3417 4.2213 319 -74.4
-73.325 4.2213 299 -74.8
-73.3083 4.2213 269 -74.3
-73.2917 4.2213 247 -73.1
-73.275 4.2213 237 -71.5
-73.2584 4.2213 235 -69.8
-73.2417 4.2213 229 -68.4
-73.225 4.2213 221 -67.2
-73.2083 4.2213 215 -66.2
-73.1917 4.2213 211 -65
-73.175 4.2213 207 -63.3
-73.1584 4.2213 203 -61.1
-73.1417 4.2213 199 -58.5
-73.125 4.2213 195 -55.5
-73.1083 4.2213 191 -52.9
-73.0917 4.2213 189 -50.8
-73.075 4.2213 185 -49.6
-73.0583 4.2213 183 -49.3
-73.0417 4.2213 183 -49.5
-73.025 4.2213 183 -49.9
-73.0084 4.2213 181 -50
-72.9917 4.2213 181 -49.4
-72.975 4.2213 177 -47.9
-72.9583 4.2213 175 -45.9
-72.9417 4.2213 173 -43.6
-72.925 4.2213 173 -41.5
-74.9084 4.2046 337 -115.7
-74.8917 4.2046 323 -120.2
-74.875 4.2046 311 -124.1
-74.8583 4.2046 305 -127
-74.8417 4.2046 297 -128.7
-74.825 4.2046 285 -129.2
-74.8083 4.2046 281 -129.1
-74.7917 4.2046 305 -128.9
-74.775 4.2046 481 -129.2
-74.7584 4.2046 337 -130.1
-74.7417 4.2046 287 -131.4
-74.725 4.2046 297 -132.4
-74.7083 4.2046 305 -132.2
-74.6917 4.2046 291 -130.1
-74.675 4.2046 299 -125.5
-74.6584 4.2046 321 -118.3
-74.6417 4.2046 337 -109
-74.625 4.2046 355 -98.3
-74.6083 4.2046 467 -87.6
-74.5917 4.2046 693 -77.7
-74.575 4.2046 1189 -69.5
-74.5583 4.2046 1379 -63.4
-74.5417 4.2046 1067 -59.3
-74.525 4.2046 839 -56.4
-74.5084 4.2046 693 -53.3
-74.4917 4.2046 1027 -48.7
-74.475 4.2046 1139 -40.6
-74.4583 4.2046 1185 -27.4
-74.4417 4.2046 1555 -7.8
-74.425 4.2046 1983 19.5
-74.4084 4.2046 2273 53.9
-74.3917 4.2046 2387 95.3
-74.375 4.2046 2421 141.1
-74.3583 4.2046 2679 189.4
-74.3417 4.2046 2859 236.1
-74.325 4.2046 2915 278.6
-74.3083 4.2046 3187 313.2
-74.2917 4.2046 3559 338.3
-74.275 4.2046 3717 352.5
-74.2584 4.2046 3783 355.9
-74.2417 4.2046 3757 349.8
-74.225 4.2046 3725 336.1
-74.2083 4.2046 3657 317.3
-74.1917 4.2046 3475 295.2
-74.175 4.2046 3565 272.1
-74.1584 4.2046 3493 248.8
-74.1417 4.2046 2981 226.6
-74.125 4.2046 2961 205.7
-74.1083 4.2046 3171 187
-74.0917 4.2046 2925 170.8
-74.075 4.2046 2617 158.1
-74.0583 4.2046 3163 149.1
-74.0417 4.2046 3025 144.3
-74.025 4.2046 2873 143.2
-74.0084 4.2046 2655 144.7
-73.9917 4.2046 2087 147.1
-73.975 4.2046 1821 148.2
-73.9583 4.2046 1631 146.4
-73.9417 4.2046 1687 140.4
-73.925 4.2046 2001 130
-73.9084 4.2046 1835 116.5
-73.8917 4.2046 1515 101.4
-73.875 4.2046 1533 87.6
-73.8583 4.2046 1345 77
-73.8417 4.2046 1323 71.4
-73.825 4.2046 1185 70.9
-73.8083 4.2046 1123 74.3
-73.7917 4.2046 1331 79.7
-73.775 4.2046 1589 84.1
-73.7584 4.2046 1387 85
-73.7417 4.2046 1191 80.1
-73.725 4.2046 1111 68.9
-73.7083 4.2046 1169 51.8
-73.6917 4.2046 1449 30
-73.675 4.2046 979 6.4
-73.6584 4.2046 715 -17.2
-73.6417 4.2046 583 -38.2
-73.625 4.2046 589 -55.5
-73.6083 4.2046 635 -68.1
-73.5917 4.2046 457 -76.4
-73.575 4.2046 403 -80.9
-73.5583 4.2046 399 -82.3
-73.5417 4.2046 383 -81.6
-73.525 4.2046 377 -79.6
-73.5084 4.2046 369 -77
-73.4917 4.2046 363 -74.1
-73.475 4.2046 355 -71.5
-73.4583 4.2046 347 -69.5
-73.4417 4.2046 345 -68.4
-73.425 4.2046 347 -68.4
-73.4084 4.2046 339 -69.4
-73.3917 4.2046 335 -71.1
-73.375 4.2046 329 -73.1
-73.3583 4.2046 311 -74.9
-73.3417 4.2046 305 -76
-73.325 4.2046 281 -76.1
-73.3083 4.2046 257 -75.2
-73.2917 4.2046 239 -73.4
-73.275 4.2046 231 -71.3
-73.2584 4.2046 229 -69.1
-73.2417 4.2046 225 -67.2
-73.225 4.2046 221 -65.7
-73.2083 4.2046 215 -64.5
-73.1917 4.2046 209 -63.2
-73.175 4.2046 205 -61.6
-73.1584 4.2046 201 -59.7
-73.1417 4.2046 197 -57.3
-73.125 4.2046 193 -54.8
-73.1083 4.2046 191 -52.5
-73.0917 4.2046 187 -50.8
-73.075 4.2046 185 -49.9
-73.0583 4.2046 183 -49.6
-73.0417 4.2046 181 -49.6
-73.025 4.2046 181 -49.7
-73.0084 4.2046 179 -49.2
-72.9917 4.2046 181 -47.9
-72.975 4.2046 179 -45.8
-72.9583 4.2046 177 -43.1
-72.9417 4.2046 175 -40.6
-72.925 4.2046 177 -38.6
-74.9084 4.188 335 -119.7
-74.8917 4.188 325 -124.4
-74.875 4.188 317 -128.3
-74.8583 4.188 309 -130.8
-74.8417 4.188 297 -131.8
-74.825 4.188 289 -131.3
-74.8083 4.188 279 -130
-74.7917 4.188 429 -128.7
-74.775 4.188 479 -128.2
-74.7584 4.188 319 -128.5
-74.7417 4.188 293 -129.6
-74.725 4.188 297 -130.7
-74.7083 4.188 309 -130.7
-74.6917 4.188 323 -128.7
-74.675 4.188 339 -123.8
-74.6584 4.188 351 -115.8
-74.6417 4.188 375 -105.2
-74.625 4.188 399 -92.8
-74.6083 4.188 559 -79.9
-74.5917 4.188 825 -67.7
-74.575 4.188 1107 -57.5
-74.5583 4.188 1387 -49.5
-74.5417 4.188 1163 -44
-74.525 4.188 943 -40.1
-74.5084 4.188 811 -36.6
-74.4917 4.188 885 -31.8
-74.475 4.188 1097 -23.8
-74.4583 4.188 1471 -10.8
-74.4417 4.188 1541 8.9
-74.425 4.188 1855 36.3
-74.4084 4.188 2125 71.3
-74.3917 4.188 2329 113.5
-74.375 4.188 2537 160.4
-74.3583 4.188 2719 209.9
-74.3417 4.188 3013 257.5
-74.325 4.188 3275 300.3
-74.3083 4.188 3429 334.4
-74.2917 4.188 3631 357.9
-74.275 4.188 3771 369.2
-74.2584 4.188 3741 368.6
-74.2417 4.188 3789 357.7
-74.225 4.188 3695 338.6
-74.2083 4.188 3569 314.6
-74.1917 4.188 3337 287.8
-74.175 4.188 3363 261
-74.1584 4.188 3209 235.3
-74.1417 4.188 3003 212
-74.125 4.188 2663 191.4
-74.1083 4.188 2745 174.2
-74.0917 4.188 2549 160.4
-74.075 4.188 2279 150.8
-74.0583 4.188 2393 145.3
-74.0417 4.188 2627 144.2
-74.025 4.188 2341 146.9
-74.0084 4.188 2251 151.9
-73.9917 4.188 1773 157.5
-73.975 4.188 2043 161.2
-73.9583 4.188 2171 161.1
-73.9417 4.188 2091 155.6
-73.925 4.188 2567 144.3
-73.9084 4.188 2333 128.2
-73.8917 4.188 1779 109
-73.875 4.188 1949 89.7
-73.8583 4.188 2007 72.5
-73.8417 4.188 1789 59.8
-73.825 4.188 1571 52.3
-73.8083 4.188 1337 49.5
-73.7917 4.188 1423 49.8
-73.775 4.188 1165 50.7
-73.7584 4.188 1115 50
-73.7417 4.188 1203 45.5
-73.725 4.188 1053 36.2
-73.7083 4.188 1053 22.6
-73.6917 4.188 1069 5.4
-73.675 4.188 825 -13.1
-73.6584 4.188 823 -31.4
-73.6417 4.188 563 -47.4
-73.625 4.188 591 -60.1
-73.6083 4.188 463 -69.2
-73.5917 4.188 399 -74.7
-73.575 4.188 385 -77.4
-73.5583 4.188 379 -78
-73.5417 4.188 369 -77.3
-73.525 4.188 361 -75.8
-73.5084 4.188 357 -74
-73.4917 4.188 351 -72.3
-73.475 4.188 343 -70.8
-73.4583 4.188 337 -69.8
-73.4417 4.188 329 -69.6
-73.425 4.188 329 -70.1
-73.4084 4.188 333 -71.5
-73.3917 4.188 325 -73.3
-73.375 4.188 313 -75.3
-73.3583 4.188 301 -76.8
-73.3417 4.188 277 -77.5
-73.325 4.188 263 -77.1
-73.3083 4.188 249 -75.6
-73.2917 4.188 239 -73.2
-73.275 4.188 233 -70.5
-73.2584 4.188 225 -67.9
-73.2417 4.188 221 -65.6
-73.225 4.188 217 -63.9
-73.2083 4.188 213 -62.6
-73.1917 4.188 209 -61.5
-73.175 4.188 205 -60.1
-73.1584 4.188 201 -58.5
-73.1417 4.188 199 -56.5
-73.125 4.188 193 -54.3
-73.1083 4.188 191 -52.3
-73.0917 4.188 187 -50.8
-73.075 4.188 185 -49.9
-73.0583 4.188 181 -49.5
-73.0417 4.188 179 -49.4
-73.025 4.188 181 -49
-73.0084 4.188 177 -48.1
-72.9917 4.188 177 -46.3
-72.975 4.188 177 -43.7
-72.9583 4.188 173 -40.8
-72.9417 4.188 175 -38.1
-72.925 4.188 179 -36.3
-74.9084 4.1714 335 -123.7
-74.8917 4.1714 325 -128.3
-74.875 4.1714 317 -131.8
-74.8583 4.1714 307 -133.8
-74.8417 4.1714 299 -133.7
-74.825 4.1714 285 -132
-74.8083 4.1714 289 -129.5
-74.7917 4.1714 547 -127.2
-74.775 4.1714 393 -125.9
-74.7584 4.1714 299 -125.9
-74.7417 4.1714 301 -127.2
-74.725 4.1714 307 -128.7
-74.7083 4.1714 307 -129.3
-74.6917 4.1714 323 -127.6
-74.675 4.1714 371 -122.7
-74.6584 4.1714 371 -114
-74.6417 4.1714 409 -102.2
-74.625 4.1714 511 -87.8
-74.6083 4.1714 701 -72.7
-74.5917 4.1714 913 -57.9
-74.575 4.1714 1169 -45.1
-74.5583 4.1714 1515 -34.8
-74.5417 4.1714 1431 -27.3
-74.525 4.1714 1245 -22.1
-74.5084 4.1714 1135 -17.8
-74.4917 4.1714 1021 -12.8
-74.475 4.1714 1203 -5.2
-74.4583 4.1714 1683 7.2
-74.4417 4.1714 1805 25.9
-74.425 4.1714 1819 52.3
-74.4084 4.1714 1879 86.3
-74.3917 4.1714 2085 127.7
-74.375 4.1714 2509 173.9
-74.3583 4.1714 2759 222.9
-74.3417 4.1714 2955 269.9
-74.325 4.1714 3327 312
-74.3083 4.1714 3477 345
-74.2917 4.1714 3617 366.9
-74.275 4.1714 3717 376
-74.2584 4.1714 3713 372.9
-74.2417 4.1714 3769 359.1
-74.225 4.1714 3639 337.2
-74.2083 4.1714 3571 310.7
-74.1917 4.1714 3449 282.1
-74.175 4.1714 3045 254.5
-74.1584 4.1714 2793 229.1
-74.1417 4.1714 2637 207.4
-74.125 4.1714 2645 189.4
-74.1083 4.1714 2671 175.5
-74.0917 4.1714 2923 165.6
-74.075 4.1714 2753 159.9
-74.0583 4.1714 2443 158.4
-74.0417 4.1714 2079 160.9
-74.025 4.1714 1943 166.6
-74.0084 4.1714 1913 174
-73.9917 4.1714 2175 181.2
-73.975 4.1714 2657 185.6
-73.9583 4.1714 2449 185.2
-73.9417 4.1714 2717 178.3
-73.925 4.1714 2757 164.5
-73.9084 4.1714 2363 144.8
-73.8917 4.1714 2229 120.8
-73.875 4.1714 2285 96
-73.8583 4.1714 2357 72.6
-73.8417 4.1714 2137 53.6
-73.825 4.1714 1723 39.9
-73.8083 4.1714 1805 31.6
-73.7917 4.1714 1989 27.4
-73.775 4.1714 1671 25.2
-73.7584 4.1714 1767 22.9
-73.7417 4.1714 1491 18.3
-73.725 4.1714 1243 10.6
-73.7083 4.1714 815 -0.3
-73.6917 4.1714 983 -13.7
-73.675 4.1714 1063 -27.8
-73.6584 4.1714 813 -41.4
-73.6417 4.1714 507 -52.9
-73.625 4.1714 469 -61.7
-73.6083 4.1714 413 -67.7
-73.5917 4.1714 397 -71.1
-73.575 4.1714 383 -72.7
-73.5583 4.1714 371 -73.1
-73.5417 4.1714 359 -73
-73.525 4.1714 349 -72.7
-73.5084 4.1714 343 -72.4
-73.4917 4.1714 337 -72
-73.475 4.1714 333 -71.8
-73.4583 4.1714 327 -71.7
-73.4417 4.1714 321 -72
-73.425 4.1714 313 -72.8
-73.4084 4.1714 307 -74.1
-73.3917 4.1714 299 -75.6
-73.375 4.1714 289 -77.1
-73.3583 4.1714 281 -78
-73.3417 4.1714 269 -78.1
-73.325 4.1714 255 -77.1
-73.3083 4.1714 247 -75
-73.2917 4.1714 241 -72.1
-73.275 4.1714 235 -68.9
-73.2584 4.1714 231 -65.9
-73.2417 4.1714 225 -63.5
-73.225 4.1714 219 -61.8
-73.2083 4.1714 215 -60.6
-73.1917 4.1714 209 -59.7
-73.175 4.1714 207 -58.6
-73.1584 4.1714 203 -57.2
-73.1417 4.1714 199 -55.4
-73.125 4.1714 195 -53.4
-73.1083 4.1714 191 -51.4
-73.0917 4.1714 187 -49.8
-73.075 4.1714 185 -48.8
-73.0583 4.1714 181 -48.2
-73.0417 4.1714 177 -47.9
-73.025 4.1714 177 -47.3
-73.0084 4.1714 175 -46.1
-72.9917 4.1714 175 -44
-72.975 4.1714 175 -41.4
-72.9583 4.1714 173 -38.4
-72.9417 4.1714 173 -35.8
-72.925 4.1714 175 -34.1
-74.9084 4.1548 333 -127.1
-74.8917 4.1548 323 -131.3
-74.875 4.1548 315 -134.3
-74.8583 4.1548 307 -135.3
-74.8417 4.1548 301 -134.1
-74.825 4.1548 295 -131.1
-74.8083 4.1548 285 -127.3
-74.7917 4.1548 495 -123.9
-74.775 4.1548 451 -122.1
-74.7584 4.1548 305 -122.1
-74.7417 4.1548 307 -123.7
-74.725 4.1548 319 -126
-74.7083 4.1548 323 -127.3
-74.6917 4.1548 363 -126.3
-74.675 4.1548 353 -121.5
-74.6584 4.1548 365 -112.4
-74.6417 4.1548 423 -99.4
-74.625 4.1548 631 -83.1
-74.6083 4.1548 905 -65.5
-74.5917 4.1548 1115 -48
-74.575 4.1548 1413 -32.5
-74.5583 4.1548 1497 -19.5
-74.5417 4.1548 1497 -9.9
-74.525 4.1548 1429 -3
-74.5084 4.1548 1357 2.3
-74.4917 4.1548 1217 7.5
-74.475 4.1548 1139 14.6
-74.4583 4.1548 1797 25.8
-74.4417 4.1548 1991 42.9
-74.425 4.1548 1975 67.2
-74.4084 4.1548 2277 99.1
-74.3917 4.1548 2083 138.2
-74.375 4.1548 2379 182.2
-74.3583 4.1548 2593 229.2
-74.3417 4.1548 2879 274.3
-74.325 4.1548 3271 314.8
-74.3083 4.1548 3491 346.3
-74.2917 4.1548 3675 366.7
-74.275 4.1548 3763 374.5
-74.2584 4.1548 3787 370
-74.2417 4.1548 3811 355.3
-74.225 4.1548 3723 332.8
-74.2083 4.1548 3633 306.5
-74.1917 4.1548 3525 278.8
-74.175 4.1548 3103 253.1
-74.1584 4.1548 2807 230.5
-74.1417 4.1548 2855 212.4
-74.125 4.1548 3237 198.6
-74.1083 4.1548 3171 189.2
-74.0917 4.1548 3403 183.9
-74.075 4.1548 3303 182.4
-74.0583 4.1548 2887 184.5
-74.0417 4.1548 2205 189.8
-74.025 4.1548 2251 197.5
-74.0084 4.1548 2183 205.9
-73.9917 4.1548 2619 213.1
-73.975 4.1548 3327 216.6
-73.9583 4.1548 2877 214.4
-73.9417 4.1548 2983 204.9
-73.925 4.1548 3153 187.5
-73.9084 4.1548 3061 163.7
-73.8917 4.1548 2625 135
-73.875 4.1548 2423 105
-73.8583 4.1548 2247 76.2
-73.8417 4.1548 1909 52
-73.825 4.1548 1523 33.2
-73.8083 4.1548 1389 20.5
-73.7917 4.1548 1551 12.7
-73.775 4.1548 1475 7.9
-73.7584 4.1548 1371 4.1
-73.7417 4.1548 1083 -0.7
-73.725 4.1548 867 -7.6
-73.7083 4.1548 753 -16.5
-73.6917 4.1548 1051 -27
-73.675 4.1548 1045 -37.7
-73.6584 4.1548 689 -47.6
-73.6417 4.1548 517 -55.6
-73.625 4.1548 431 -61.4
-73.6083 4.1548 411 -65
-73.5917 4.1548 397 -67
-73.575 4.1548 383 -68.2
-73.5583 4.1548 371 -69
-73.5417 4.1548 357 -70
-73.525 4.1548 347 -71.1
-73.5084 4.1548 337 -72.2
-73.4917 4.1548 327 -73.3
-73.475 4.1548 319 -74
-73.4583 4.1548 315 -74.5
-73.4417 4.1548 309 -75
-73.425 4.1548 305 -75.5
-73.4084 4.1548 295 -76.3
-73.3917 4.1548 289 -77.1
-73.375 4.1548 283 -77.9
-73.3583 4.1548 273 -78.1
-73.3417 4.1548 259 -77.5
-73.325 4.1548 251 -75.9
-73.3083 4.1548 245 -73.3
-73.2917 4.1548 241 -70
-73.275 4.1548 235 -66.5
-73.2584 4.1548 229 -63.4
-73.2417 4.1548 225 -61
-73.225 4.1548 223 -59.4
-73.2083 4.1548 215 -58.5
-73.1917 4.1548 209 -57.8
-73.175 4.1548 207 -57
-73.1584 4.1548 203 -55.7
-73.1417 4.1548 199 -53.9
-73.125 4.1548 195 -51.7
-73.1083 4.1548 191 -49.4
-73.0917 4.1548 187 -47.5
-73.075 4.1548 187 -46.1
-73.0583 4.1548 183 -45.3
-73.0417 4.1548 179 -44.7
-73.025 4.1548 177 -44.1
-73.0084 4.1548 177 -42.9
-72.9917 4.1548 177 -41
-72.975 4.1548 173 -38.4
-72.9583 4.1548 173 -35.6
-72.9417 4.1548 171 -33.2
-72.925 4.1548 173 -31.8
-74.9084 4.1382 329 -129.2
-74.8917 4.1382 321 -132.9
-74.875 4.1382 315 -135.1
-74.8583 4.1382 309 -135
-74.8417 4.1382 303 -132.6
-74.825 4.1382 297 -128.3
-74.8083 4.1382 283 -123.4
-74.7917 4.1382 481 -119.1
-74.775 4.1382 473 -116.7
-74.7584 4.1382 313 -116.8
-74.7417 4.1382 311 -118.9
-74.725 4.1382 319 -122
-74.7083 4.1382 371 -124.2
-74.6917 4.1382 497 -123.9
-74.675 4.1382 481 -119.3
-74.6584 4.1382 381 -109.9
-74.6417 4.1382 539 -95.8
-74.625 4.1382 843 -77.9
-74.6083 4.1382 1115 -58.1
-74.5917 4.1382 1177 -37.9
-74.575 4.1382 1405 -19.6
-74.5583 4.1382 1517 -4.1
-74.5417 4.1382 1621 7.9
-74.525 4.1382 1617 16.6
-74.5084 4.1382 1503 22.9
-74.4917 4.1382 1307 28.4
-74.475 4.1382 1203 35
-74.4583 4.1382 1889 44.7
-74.4417 4.1382 2055 59.7
-74.425 4.1382 1999 81.2
-74.4084 4.1382 2365 110
-74.3917 4.1382 2223 145.8
-74.375 4.1382 2267 186.6
-74.3583 4.1382 2527 230.5
-74.3417 4.1382 2901 273
-74.325 4.1382 3279 311.3
-74.3083 4.1382 3517 341.1
-74.2917 4.1382 3707 360.3
-74.275 4.1382 3809 367.5
-74.2584 4.1382 3731 363.1
-74.2417 4.1382 3815 349.1
-74.225 4.1382 3737 328.1
-74.2083 4.1382 3647 304
-74.1917 4.1382 3439 279.4
-74.175 4.1382 2983 257.4
-74.1584 4.1382 3113 239.2
-74.1417 4.1382 3195 225.7
-74.125 4.1382 3521 216.7
-74.1083 4.1382 3455 211.8
-74.0917 4.1382 3263 210.5
-74.075 4.1382 2651 212.2
-74.0583 4.1382 2323 216.7
-74.0417 4.1382 2363 223.3
-74.025 4.1382 2571 231.4
-74.0084 4.1382 2743 239.2
-73.9917 4.1382 2727 245.2
-73.975 4.1382 3375 246.6
-73.9583 4.1382 3329 241.8
-73.9417 4.1382 3125 229.2
-73.925 4.1382 3129 208.3
-73.9084 4.1382 2859 180.7
-73.8917 4.1382 2631 148
-73.875 4.1382 2061 114.1
-73.8583 4.1382 1925 81.3
-73.8417 4.1382 1671 53.2
-73.825 4.1382 1477 31
-73.8083 4.1382 1199 15.2
-73.7917 4.1382 993 4.8
-73.775 4.1382 963 -1.9
-73.7584 4.1382 903 -7
-73.7417 4.1382 793 -12.3
-73.725 4.1382 701 -18.8
-73.7083 4.1382 881 -26.6
-73.6917 4.1382 1007 -35.3
-73.675 4.1382 983 -43.8
-73.6584 4.1382 621 -51.3
-73.6417 4.1382 495 -56.9
-73.625 4.1382 435 -60.6
-73.6083 4.1382 409 -62.8
-73.5917 4.1382 395 -64
-73.575 4.1382 381 -65.2
-73.5583 4.1382 369 -66.7
-73.5417 4.1382 357 -68.7
-73.525 4.1382 347 -71.1
-73.5084 4.1382 337 -73.5
-73.4917 4.1382 327 -75.5
-73.475 4.1382 319 -76.8
-73.4583 4.1382 309 -77.3
-73.4417 4.1382 301 -77.4
-73.425 4.1382 293 -77.3
-73.4084 4.1382 287 -77.2
-73.3917 4.1382 279 -77.2
-73.375 4.1382 273 -77.1
-73.3583 4.1382 267 -76.7
-73.3417 4.1382 259 -75.6
-73.325 4.1382 253 -73.6
-73.3083 4.1382 245 -70.7
-73.2917 4.1382 241 -67.2
-73.275 4.1382 235 -63.7
-73.2584 4.1382 229 -60.6
-73.2417 4.1382 225 -58.4
-73.225 4.1382 219 -57
-73.2083 4.1382 215 -56.3
-73.1917 4.1382 211 -55.8
-73.175 4.1382 207 -55.1
-73.1584 4.1382 203 -53.7
-73.1417 4.1382 201 -51.7
-73.125 4.1382 197 -49
-73.1083 4.1382 193 -46.3
-73.0917 4.1382 189 -43.8
-73.075 4.1382 189 -41.9
-73.0583 4.1382 187 -40.7
-73.0417 4.1382 185 -40
-73.025 4.1382 181 -39.4
-73.0084 4.1382 179 -38.5
-72.9917 4.1382 177 -37
-72.975 4.1382 175 -34.8
-72.9583 4.1382 173 -32.4
-72.9417 4.1382 173 -30.3
-72.925 4.1382 173 -29.1
-74.9084 4.1215 323 -130.2
-74.8917 4.1215 317 -133.1
-74.875 4.1215 311 -134.4
-74.8583 4.1215 305 -133.3
-74.8417 4.1215 301 -129.6
-74.825 4.1215 297 -124
-74.8083 4.1215 289 -118
-74.7917 4.1215 529 -112.9
-74.775 4.1215 399 -110.1
-74.7584 4.1215 319 -110.3
-74.7417 4.1215 325 -112.8
-74.725 4.1215 347 -116.6
-74.7083 4.1215 405 -119.6
-74.6917 4.1215 693 -119.8
-74.675 4.1215 609 -115.5
-74.6584 4.1215 525 -105.8
-74.6417 4.1215 713 -90.9
-74.625 4.1215 953 -71.5
-74.6083 4.1215 831 -49.7
-74.5917 4.1215 1039 -27.1
-74.575 4.1215 1389 -6.2
-74.5583 4.1215 1557 11.9
-74.5417 4.1215 1789 26.2
-74.525 4.1215 1843 36.8
-74.5084 4.1215 1685 44.2
-74.4917 4.1215 1465 50
-74.475 4.1215 1307 55.9
-74.4583 4.1215 1787 64.1
-74.4417 4.1215 2161 76.5
-74.425 4.1215 2271 94.9
-74.4084 4.1215 2431 120
-74.3917 4.1215 2503 151.9
-74.375 4.1215 2617 188.9
-74.3583 4.1215 2627 229.3
-74.3417 4.1215 2993 268.8
-74.325 4.1215 3265 304.7
-74.3083 4.1215 3589 332.9
-74.2917 4.1215 3783 351.4
-74.275 4.1215 3857 358.8
-74.2584 4.1215 3791 355.5
-74.2417 4.1215 3755 343.5
-74.225 4.1215 3643 325.4
-74.2083 4.1215 3453 305.1
-74.1917 4.1215 3211 284.9
-74.175 4.1215 3107 267.8
-74.1584 4.1215 3489 254.6
-74.1417 4.1215 3569 245.9
-74.125 4.1215 3653 241.2
-74.1083 4.1215 3411 239.8
-74.0917 4.1215 2683 241
-74.075 4.1215 2911 244.2
-74.0583 4.1215 2683 249.1
-74.0417 4.1215 2851 255.2
-74.025 4.1215 2923 261.8
-74.0084 4.1215 3453 267.7
-73.9917 4.1215 3373 271.2
-73.975 4.1215 3333 270
-73.9583 4.1215 3289 262.4
-73.9417 4.1215 3337 246.9
-73.925 4.1215 2743 223.2
-73.9084 4.1215 2223 192.8
-73.8917 4.1215 1885 157.4
-73.875 4.1215 1883 120.8
-73.8583 4.1215 1561 85.6
-73.8417 4.1215 1243 55.3
-73.825 4.1215 1023 31
-73.8083 4.1215 913 13.4
-73.7917 4.1215 823 1.5
-73.775 4.1215 737 -6.6
-73.7584 4.1215 677 -12.6
-73.7417 4.1215 703 -18.4
-73.725 4.1215 843 -25
